video_id,path,label,method,compression,split
997_040,ffpp_c23\Deepfakes\997_040.mp4,1,Deepfakes,c23,test
998_561,ffpp_c23\Deepfakes\998_561.mp4,1,Deepfakes,c23,train
999_960,ffpp_c23\Deepfakes\999_960.mp4,1,Deepfakes,c23,val
000_003,ffpp_c23\Face2Face\000_003.mp4,1,Face2Face,c23,train
001_870,ffpp_c23\Face2Face\001_870.mp4,1,Face2Face,c23,test
002_006,ffpp_c23\Face2Face\002_006.mp4,1,Face2Face,c23,train
003_000,ffpp_c23\Face2Face\003_000.mp4,1,Face2Face,c23,train
004_982,ffpp_c23\Face2Face\004_982.mp4,1,Face2Face,c23,train
005_010,ffpp_c23\Face2Face\005_010.mp4,1,Face2Face,c23,test
006_002,ffpp_c23\Face2Face\006_002.mp4,1,Face2Face,c23,train
007_132,ffpp_c23\Face2Face\007_132.mp4,1,Face2Face,c23,train
008_990,ffpp_c23\Face2Face\008_990.mp4,1,Face2Face,c23,train
009_027,ffpp_c23\Face2Face\009_027.mp4,1,Face2Face,c23,train
010_005,ffpp_c23\Face2Face\010_005.mp4,1,Face2Face,c23,train
011_805,ffpp_c23\Face2Face\011_805.mp4,1,Face2Face,c23,train
012_026,ffpp_c23\Face2Face\012_026.mp4,1,Face2Face,c23,train
013_883,ffpp_c23\Face2Face\013_883.mp4,1,Face2Face,c23,train
014_790,ffpp_c23\Face2Face\014_790.mp4,1,Face2Face,c23,train
015_919,ffpp_c23\Face2Face\015_919.mp4,1,Face2Face,c23,train
016_209,ffpp_c23\Face2Face\016_209.mp4,1,Face2Face,c23,test
017_803,ffpp_c23\Face2Face\017_803.mp4,1,Face2Face,c23,train
018_019,ffpp_c23\Face2Face\018_019.mp4,1,Face2Face,c23,train
019_018,ffpp_c23\Face2Face\019_018.mp4,1,Face2Face,c23,test
020_344,ffpp_c23\Face2Face\020_344.mp4,1,Face2Face,c23,test
021_312,ffpp_c23\Face2Face\021_312.mp4,1,Face2Face,c23,train
022_489,ffpp_c23\Face2Face\022_489.mp4,1,Face2Face,c23,train
023_923,ffpp_c23\Face2Face\023_923.mp4,1,Face2Face,c23,train
024_073,ffpp_c23\Face2Face\024_073.mp4,1,Face2Face,c23,train
025_067,ffpp_c23\Face2Face\025_067.mp4,1,Face2Face,c23,train
026_012,ffpp_c23\Face2Face\026_012.mp4,1,Face2Face,c23,train
027_009,ffpp_c23\Face2Face\027_009.mp4,1,Face2Face,c23,train
028_068,ffpp_c23\Face2Face\028_068.mp4,1,Face2Face,c23,train
029_048,ffpp_c23\Face2Face\029_048.mp4,1,Face2Face,c23,train
030_193,ffpp_c23\Face2Face\030_193.mp4,1,Face2Face,c23,train
031_163,ffpp_c23\Face2Face\031_163.mp4,1,Face2Face,c23,val
032_944,ffpp_c23\Face2Face\032_944.mp4,1,Face2Face,c23,train
033_097,ffpp_c23\Face2Face\033_097.mp4,1,Face2Face,c23,train
034_590,ffpp_c23\Face2Face\034_590.mp4,1,Face2Face,c23,train
035_036,ffpp_c23\Face2Face\035_036.mp4,1,Face2Face,c23,train
036_035,ffpp_c23\Face2Face\036_035.mp4,1,Face2Face,c23,train
037_072,ffpp_c23\Face2Face\037_072.mp4,1,Face2Face,c23,val
038_125,ffpp_c23\Face2Face\038_125.mp4,1,Face2Face,c23,train
039_058,ffpp_c23\Face2Face\039_058.mp4,1,Face2Face,c23,train
040_997,ffpp_c23\Face2Face\040_997.mp4,1,Face2Face,c23,train
041_063,ffpp_c23\Face2Face\041_063.mp4,1,Face2Face,c23,train
042_084,ffpp_c23\Face2Face\042_084.mp4,1,Face2Face,c23,val
043_110,ffpp_c23\Face2Face\043_110.mp4,1,Face2Face,c23,val
044_945,ffpp_c23\Face2Face\044_945.mp4,1,Face2Face,c23,test
045_889,ffpp_c23\Face2Face\045_889.mp4,1,Face2Face,c23,test
046_904,ffpp_c23\Face2Face\046_904.mp4,1,Face2Face,c23,train
047_862,ffpp_c23\Face2Face\047_862.mp4,1,Face2Face,c23,train
048_029,ffpp_c23\Face2Face\048_029.mp4,1,Face2Face,c23,test
049_946,ffpp_c23\Face2Face\049_946.mp4,1,Face2Face,c23,train
050_059,ffpp_c23\Face2Face\050_059.mp4,1,Face2Face,c23,train
051_332,ffpp_c23\Face2Face\051_332.mp4,1,Face2Face,c23,train
052_108,ffpp_c23\Face2Face\052_108.mp4,1,Face2Face,c23,train
053_095,ffpp_c23\Face2Face\053_095.mp4,1,Face2Face,c23,train
054_071,ffpp_c23\Face2Face\054_071.mp4,1,Face2Face,c23,train
055_147,ffpp_c23\Face2Face\055_147.mp4,1,Face2Face,c23,train
056_996,ffpp_c23\Face2Face\056_996.mp4,1,Face2Face,c23,train
057_070,ffpp_c23\Face2Face\057_070.mp4,1,Face2Face,c23,train
058_039,ffpp_c23\Face2Face\058_039.mp4,1,Face2Face,c23,val
059_050,ffpp_c23\Face2Face\059_050.mp4,1,Face2Face,c23,train
060_088,ffpp_c23\Face2Face\060_088.mp4,1,Face2Face,c23,train
061_080,ffpp_c23\Face2Face\061_080.mp4,1,Face2Face,c23,train
062_066,ffpp_c23\Face2Face\062_066.mp4,1,Face2Face,c23,train
063_041,ffpp_c23\Face2Face\063_041.mp4,1,Face2Face,c23,train
064_991,ffpp_c23\Face2Face\064_991.mp4,1,Face2Face,c23,test
065_089,ffpp_c23\Face2Face\065_089.mp4,1,Face2Face,c23,train
066_062,ffpp_c23\Face2Face\066_062.mp4,1,Face2Face,c23,train
067_025,ffpp_c23\Face2Face\067_025.mp4,1,Face2Face,c23,train
068_028,ffpp_c23\Face2Face\068_028.mp4,1,Face2Face,c23,train
069_961,ffpp_c23\Face2Face\069_961.mp4,1,Face2Face,c23,test
070_057,ffpp_c23\Face2Face\070_057.mp4,1,Face2Face,c23,train
071_054,ffpp_c23\Face2Face\071_054.mp4,1,Face2Face,c23,train
072_037,ffpp_c23\Face2Face\072_037.mp4,1,Face2Face,c23,train
073_024,ffpp_c23\Face2Face\073_024.mp4,1,Face2Face,c23,train
074_825,ffpp_c23\Face2Face\074_825.mp4,1,Face2Face,c23,train
075_977,ffpp_c23\Face2Face\075_977.mp4,1,Face2Face,c23,train
076_079,ffpp_c23\Face2Face\076_079.mp4,1,Face2Face,c23,val
077_100,ffpp_c23\Face2Face\077_100.mp4,1,Face2Face,c23,train
078_955,ffpp_c23\Face2Face\078_955.mp4,1,Face2Face,c23,train
079_076,ffpp_c23\Face2Face\079_076.mp4,1,Face2Face,c23,train
080_061,ffpp_c23\Face2Face\080_061.mp4,1,Face2Face,c23,val
081_087,ffpp_c23\Face2Face\081_087.mp4,1,Face2Face,c23,test
082_103,ffpp_c23\Face2Face\082_103.mp4,1,Face2Face,c23,train
083_213,ffpp_c23\Face2Face\083_213.mp4,1,Face2Face,c23,train
084_042,ffpp_c23\Face2Face\084_042.mp4,1,Face2Face,c23,val
085_124,ffpp_c23\Face2Face\085_124.mp4,1,Face2Face,c23,train
086_090,ffpp_c23\Face2Face\086_090.mp4,1,Face2Face,c23,train
087_081,ffpp_c23\Face2Face\087_081.mp4,1,Face2Face,c23,test
088_060,ffpp_c23\Face2Face\088_060.mp4,1,Face2Face,c23,train
089_065,ffpp_c23\Face2Face\089_065.mp4,1,Face2Face,c23,train
090_086,ffpp_c23\Face2Face\090_086.mp4,1,Face2Face,c23,train
091_116,ffpp_c23\Face2Face\091_116.mp4,1,Face2Face,c23,train
092_098,ffpp_c23\Face2Face\092_098.mp4,1,Face2Face,c23,train
093_121,ffpp_c23\Face2Face\093_121.mp4,1,Face2Face,c23,train
094_111,ffpp_c23\Face2Face\094_111.mp4,1,Face2Face,c23,train
095_053,ffpp_c23\Face2Face\095_053.mp4,1,Face2Face,c23,train
096_101,ffpp_c23\Face2Face\096_101.mp4,1,Face2Face,c23,train
097_033,ffpp_c23\Face2Face\097_033.mp4,1,Face2Face,c23,train
098_092,ffpp_c23\Face2Face\098_092.mp4,1,Face2Face,c23,train
099_295,ffpp_c23\Face2Face\099_295.mp4,1,Face2Face,c23,train
100_077,ffpp_c23\Face2Face\100_077.mp4,1,Face2Face,c23,train
101_096,ffpp_c23\Face2Face\101_096.mp4,1,Face2Face,c23,train
102_114,ffpp_c23\Face2Face\102_114.mp4,1,Face2Face,c23,train
103_082,ffpp_c23\Face2Face\103_082.mp4,1,Face2Face,c23,train
104_126,ffpp_c23\Face2Face\104_126.mp4,1,Face2Face,c23,train
105_180,ffpp_c23\Face2Face\105_180.mp4,1,Face2Face,c23,val
106_198,ffpp_c23\Face2Face\106_198.mp4,1,Face2Face,c23,test
107_109,ffpp_c23\Face2Face\107_109.mp4,1,Face2Face,c23,train
108_052,ffpp_c23\Face2Face\108_052.mp4,1,Face2Face,c23,train
109_107,ffpp_c23\Face2Face\109_107.mp4,1,Face2Face,c23,train
110_043,ffpp_c23\Face2Face\110_043.mp4,1,Face2Face,c23,train
111_094,ffpp_c23\Face2Face\111_094.mp4,1,Face2Face,c23,train
112_892,ffpp_c23\Face2Face\112_892.mp4,1,Face2Face,c23,train
113_983,ffpp_c23\Face2Face\113_983.mp4,1,Face2Face,c23,test
114_102,ffpp_c23\Face2Face\114_102.mp4,1,Face2Face,c23,train
115_939,ffpp_c23\Face2Face\115_939.mp4,1,Face2Face,c23,train
116_091,ffpp_c23\Face2Face\116_091.mp4,1,Face2Face,c23,train
117_217,ffpp_c23\Face2Face\117_217.mp4,1,Face2Face,c23,train
118_120,ffpp_c23\Face2Face\118_120.mp4,1,Face2Face,c23,train
119_123,ffpp_c23\Face2Face\119_123.mp4,1,Face2Face,c23,train
120_118,ffpp_c23\Face2Face\120_118.mp4,1,Face2Face,c23,train
121_093,ffpp_c23\Face2Face\121_093.mp4,1,Face2Face,c23,train
122_144,ffpp_c23\Face2Face\122_144.mp4,1,Face2Face,c23,train
123_119,ffpp_c23\Face2Face\123_119.mp4,1,Face2Face,c23,train
124_085,ffpp_c23\Face2Face\124_085.mp4,1,Face2Face,c23,test
125_038,ffpp_c23\Face2Face\125_038.mp4,1,Face2Face,c23,train
126_104,ffpp_c23\Face2Face\126_104.mp4,1,Face2Face,c23,train
127_129,ffpp_c23\Face2Face\127_129.mp4,1,Face2Face,c23,val
128_896,ffpp_c23\Face2Face\128_896.mp4,1,Face2Face,c23,train
129_127,ffpp_c23\Face2Face\129_127.mp4,1,Face2Face,c23,train
130_139,ffpp_c23\Face2Face\130_139.mp4,1,Face2Face,c23,train
131_518,ffpp_c23\Face2Face\131_518.mp4,1,Face2Face,c23,train
132_007,ffpp_c23\Face2Face\132_007.mp4,1,Face2Face,c23,train
133_148,ffpp_c23\Face2Face\133_148.mp4,1,Face2Face,c23,train
134_192,ffpp_c23\Face2Face\134_192.mp4,1,Face2Face,c23,train
135_880,ffpp_c23\Face2Face\135_880.mp4,1,Face2Face,c23,train
136_285,ffpp_c23\Face2Face\136_285.mp4,1,Face2Face,c23,test
137_165,ffpp_c23\Face2Face\137_165.mp4,1,Face2Face,c23,train
138_142,ffpp_c23\Face2Face\138_142.mp4,1,Face2Face,c23,val
139_130,ffpp_c23\Face2Face\139_130.mp4,1,Face2Face,c23,train
140_143,ffpp_c23\Face2Face\140_143.mp4,1,Face2Face,c23,train
141_161,ffpp_c23\Face2Face\141_161.mp4,1,Face2Face,c23,train
142_138,ffpp_c23\Face2Face\142_138.mp4,1,Face2Face,c23,train
143_140,ffpp_c23\Face2Face\143_140.mp4,1,Face2Face,c23,train
144_122,ffpp_c23\Face2Face\144_122.mp4,1,Face2Face,c23,train
145_299,ffpp_c23\Face2Face\145_299.mp4,1,Face2Face,c23,train
146_256,ffpp_c23\Face2Face\146_256.mp4,1,Face2Face,c23,val
147_055,ffpp_c23\Face2Face\147_055.mp4,1,Face2Face,c23,test
148_133,ffpp_c23\Face2Face\148_133.mp4,1,Face2Face,c23,train
149_152,ffpp_c23\Face2Face\149_152.mp4,1,Face2Face,c23,train
150_153,ffpp_c23\Face2Face\150_153.mp4,1,Face2Face,c23,train
151_225,ffpp_c23\Face2Face\151_225.mp4,1,Face2Face,c23,train
152_149,ffpp_c23\Face2Face\152_149.mp4,1,Face2Face,c23,train
153_150,ffpp_c23\Face2Face\153_150.mp4,1,Face2Face,c23,test
154_386,ffpp_c23\Face2Face\154_386.mp4,1,Face2Face,c23,train
155_576,ffpp_c23\Face2Face\155_576.mp4,1,Face2Face,c23,train
156_243,ffpp_c23\Face2Face\156_243.mp4,1,Face2Face,c23,train
157_245,ffpp_c23\Face2Face\157_245.mp4,1,Face2Face,c23,train
158_379,ffpp_c23\Face2Face\158_379.mp4,1,Face2Face,c23,train
159_175,ffpp_c23\Face2Face\159_175.mp4,1,Face2Face,c23,train
160_928,ffpp_c23\Face2Face\160_928.mp4,1,Face2Face,c23,train
161_141,ffpp_c23\Face2Face\161_141.mp4,1,Face2Face,c23,train
162_330,ffpp_c23\Face2Face\162_330.mp4,1,Face2Face,c23,train
163_031,ffpp_c23\Face2Face\163_031.mp4,1,Face2Face,c23,val
164_216,ffpp_c23\Face2Face\164_216.mp4,1,Face2Face,c23,train
165_137,ffpp_c23\Face2Face\165_137.mp4,1,Face2Face,c23,train
166_167,ffpp_c23\Face2Face\166_167.mp4,1,Face2Face,c23,train
167_166,ffpp_c23\Face2Face\167_166.mp4,1,Face2Face,c23,train
168_222,ffpp_c23\Face2Face\168_222.mp4,1,Face2Face,c23,train
169_227,ffpp_c23\Face2Face\169_227.mp4,1,Face2Face,c23,train
170_186,ffpp_c23\Face2Face\170_186.mp4,1,Face2Face,c23,val
171_173,ffpp_c23\Face2Face\171_173.mp4,1,Face2Face,c23,train
172_582,ffpp_c23\Face2Face\172_582.mp4,1,Face2Face,c23,train
173_171,ffpp_c23\Face2Face\173_171.mp4,1,Face2Face,c23,train
174_964,ffpp_c23\Face2Face\174_964.mp4,1,Face2Face,c23,train
175_159,ffpp_c23\Face2Face\175_159.mp4,1,Face2Face,c23,train
176_190,ffpp_c23\Face2Face\176_190.mp4,1,Face2Face,c23,train
177_211,ffpp_c23\Face2Face\177_211.mp4,1,Face2Face,c23,train
178_598,ffpp_c23\Face2Face\178_598.mp4,1,Face2Face,c23,train
179_212,ffpp_c23\Face2Face\179_212.mp4,1,Face2Face,c23,test
180_105,ffpp_c23\Face2Face\180_105.mp4,1,Face2Face,c23,train
181_199,ffpp_c23\Face2Face\181_199.mp4,1,Face2Face,c23,train
182_242,ffpp_c23\Face2Face\182_242.mp4,1,Face2Face,c23,train
183_253,ffpp_c23\Face2Face\183_253.mp4,1,Face2Face,c23,train
184_205,ffpp_c23\Face2Face\184_205.mp4,1,Face2Face,c23,val
185_276,ffpp_c23\Face2Face\185_276.mp4,1,Face2Face,c23,train
186_170,ffpp_c23\Face2Face\186_170.mp4,1,Face2Face,c23,val
187_234,ffpp_c23\Face2Face\187_234.mp4,1,Face2Face,c23,train
188_191,ffpp_c23\Face2Face\188_191.mp4,1,Face2Face,c23,train
189_200,ffpp_c23\Face2Face\189_200.mp4,1,Face2Face,c23,train
190_176,ffpp_c23\Face2Face\190_176.mp4,1,Face2Face,c23,train
191_188,ffpp_c23\Face2Face\191_188.mp4,1,Face2Face,c23,test
192_134,ffpp_c23\Face2Face\192_134.mp4,1,Face2Face,c23,train
193_030,ffpp_c23\Face2Face\193_030.mp4,1,Face2Face,c23,train
194_235,ffpp_c23\Face2Face\194_235.mp4,1,Face2Face,c23,train
195_442,ffpp_c23\Face2Face\195_442.mp4,1,Face2Face,c23,val
196_310,ffpp_c23\Face2Face\196_310.mp4,1,Face2Face,c23,train
197_224,ffpp_c23\Face2Face\197_224.mp4,1,Face2Face,c23,train
198_106,ffpp_c23\Face2Face\198_106.mp4,1,Face2Face,c23,train
199_181,ffpp_c23\Face2Face\199_181.mp4,1,Face2Face,c23,train
200_189,ffpp_c23\Face2Face\200_189.mp4,1,Face2Face,c23,train
201_203,ffpp_c23\Face2Face\201_203.mp4,1,Face2Face,c23,train
202_348,ffpp_c23\Face2Face\202_348.mp4,1,Face2Face,c23,train
203_201,ffpp_c23\Face2Face\203_201.mp4,1,Face2Face,c23,train
204_230,ffpp_c23\Face2Face\204_230.mp4,1,Face2Face,c23,val
205_184,ffpp_c23\Face2Face\205_184.mp4,1,Face2Face,c23,train
206_221,ffpp_c23\Face2Face\206_221.mp4,1,Face2Face,c23,val
207_908,ffpp_c23\Face2Face\207_908.mp4,1,Face2Face,c23,train
208_215,ffpp_c23\Face2Face\208_215.mp4,1,Face2Face,c23,train
209_016,ffpp_c23\Face2Face\209_016.mp4,1,Face2Face,c23,train
210_241,ffpp_c23\Face2Face\210_241.mp4,1,Face2Face,c23,train
211_177,ffpp_c23\Face2Face\211_177.mp4,1,Face2Face,c23,train
212_179,ffpp_c23\Face2Face\212_179.mp4,1,Face2Face,c23,train
213_083,ffpp_c23\Face2Face\213_083.mp4,1,Face2Face,c23,train
214_255,ffpp_c23\Face2Face\214_255.mp4,1,Face2Face,c23,train
215_208,ffpp_c23\Face2Face\215_208.mp4,1,Face2Face,c23,train
216_164,ffpp_c23\Face2Face\216_164.mp4,1,Face2Face,c23,train
217_117,ffpp_c23\Face2Face\217_117.mp4,1,Face2Face,c23,train
218_239,ffpp_c23\Face2Face\218_239.mp4,1,Face2Face,c23,train
219_220,ffpp_c23\Face2Face\219_220.mp4,1,Face2Face,c23,train
220_219,ffpp_c23\Face2Face\220_219.mp4,1,Face2Face,c23,test
221_206,ffpp_c23\Face2Face\221_206.mp4,1,Face2Face,c23,train
222_168,ffpp_c23\Face2Face\222_168.mp4,1,Face2Face,c23,train
223_586,ffpp_c23\Face2Face\223_586.mp4,1,Face2Face,c23,train
224_197,ffpp_c23\Face2Face\224_197.mp4,1,Face2Face,c23,train
225_151,ffpp_c23\Face2Face\225_151.mp4,1,Face2Face,c23,train
226_491,ffpp_c23\Face2Face\226_491.mp4,1,Face2Face,c23,train
227_169,ffpp_c23\Face2Face\227_169.mp4,1,Face2Face,c23,train
228_289,ffpp_c23\Face2Face\228_289.mp4,1,Face2Face,c23,train
229_247,ffpp_c23\Face2Face\229_247.mp4,1,Face2Face,c23,train
230_204,ffpp_c23\Face2Face\230_204.mp4,1,Face2Face,c23,train
231_663,ffpp_c23\Face2Face\231_663.mp4,1,Face2Face,c23,train
232_248,ffpp_c23\Face2Face\232_248.mp4,1,Face2Face,c23,train
233_995,ffpp_c23\Face2Face\233_995.mp4,1,Face2Face,c23,train
234_187,ffpp_c23\Face2Face\234_187.mp4,1,Face2Face,c23,train
235_194,ffpp_c23\Face2Face\235_194.mp4,1,Face2Face,c23,train
236_237,ffpp_c23\Face2Face\236_237.mp4,1,Face2Face,c23,train
237_236,ffpp_c23\Face2Face\237_236.mp4,1,Face2Face,c23,train
238_282,ffpp_c23\Face2Face\238_282.mp4,1,Face2Face,c23,train
239_218,ffpp_c23\Face2Face\239_218.mp4,1,Face2Face,c23,train
240_290,ffpp_c23\Face2Face\240_290.mp4,1,Face2Face,c23,train
241_210,ffpp_c23\Face2Face\241_210.mp4,1,Face2Face,c23,train
242_182,ffpp_c23\Face2Face\242_182.mp4,1,Face2Face,c23,train
243_156,ffpp_c23\Face2Face\243_156.mp4,1,Face2Face,c23,test
244_822,ffpp_c23\Face2Face\244_822.mp4,1,Face2Face,c23,test
245_157,ffpp_c23\Face2Face\245_157.mp4,1,Face2Face,c23,train
246_258,ffpp_c23\Face2Face\246_258.mp4,1,Face2Face,c23,test
247_229,ffpp_c23\Face2Face\247_229.mp4,1,Face2Face,c23,test
248_232,ffpp_c23\Face2Face\248_232.mp4,1,Face2Face,c23,train
249_280,ffpp_c23\Face2Face\249_280.mp4,1,Face2Face,c23,train
250_461,ffpp_c23\Face2Face\250_461.mp4,1,Face2Face,c23,train
251_375,ffpp_c23\Face2Face\251_375.mp4,1,Face2Face,c23,train
252_266,ffpp_c23\Face2Face\252_266.mp4,1,Face2Face,c23,train
253_183,ffpp_c23\Face2Face\253_183.mp4,1,Face2Face,c23,train
254_261,ffpp_c23\Face2Face\254_261.mp4,1,Face2Face,c23,train
255_214,ffpp_c23\Face2Face\255_214.mp4,1,Face2Face,c23,train
256_146,ffpp_c23\Face2Face\256_146.mp4,1,Face2Face,c23,train
257_420,ffpp_c23\Face2Face\257_420.mp4,1,Face2Face,c23,train
258_246,ffpp_c23\Face2Face\258_246.mp4,1,Face2Face,c23,train
259_345,ffpp_c23\Face2Face\259_345.mp4,1,Face2Face,c23,test
260_331,ffpp_c23\Face2Face\260_331.mp4,1,Face2Face,c23,train
261_254,ffpp_c23\Face2Face\261_254.mp4,1,Face2Face,c23,train
262_301,ffpp_c23\Face2Face\262_301.mp4,1,Face2Face,c23,test
263_284,ffpp_c23\Face2Face\263_284.mp4,1,Face2Face,c23,train
264_271,ffpp_c23\Face2Face\264_271.mp4,1,Face2Face,c23,train
265_475,ffpp_c23\Face2Face\265_475.mp4,1,Face2Face,c23,train
266_252,ffpp_c23\Face2Face\266_252.mp4,1,Face2Face,c23,train
267_286,ffpp_c23\Face2Face\267_286.mp4,1,Face2Face,c23,train
268_269,ffpp_c23\Face2Face\268_269.mp4,1,Face2Face,c23,train
269_268,ffpp_c23\Face2Face\269_268.mp4,1,Face2Face,c23,train
270_297,ffpp_c23\Face2Face\270_297.mp4,1,Face2Face,c23,train
271_264,ffpp_c23\Face2Face\271_264.mp4,1,Face2Face,c23,train
272_396,ffpp_c23\Face2Face\272_396.mp4,1,Face2Face,c23,train
273_807,ffpp_c23\Face2Face\273_807.mp4,1,Face2Face,c23,val
274_412,ffpp_c23\Face2Face\274_412.mp4,1,Face2Face,c23,train
275_887,ffpp_c23\Face2Face\275_887.mp4,1,Face2Face,c23,train
276_185,ffpp_c23\Face2Face\276_185.mp4,1,Face2Face,c23,train
277_335,ffpp_c23\Face2Face\277_335.mp4,1,Face2Face,c23,train
278_306,ffpp_c23\Face2Face\278_306.mp4,1,Face2Face,c23,train
279_298,ffpp_c23\Face2Face\279_298.mp4,1,Face2Face,c23,val
280_249,ffpp_c23\Face2Face\280_249.mp4,1,Face2Face,c23,train
281_474,ffpp_c23\Face2Face\281_474.mp4,1,Face2Face,c23,val
282_238,ffpp_c23\Face2Face\282_238.mp4,1,Face2Face,c23,train
283_313,ffpp_c23\Face2Face\283_313.mp4,1,Face2Face,c23,train
284_263,ffpp_c23\Face2Face\284_263.mp4,1,Face2Face,c23,train
285_136,ffpp_c23\Face2Face\285_136.mp4,1,Face2Face,c23,train
286_267,ffpp_c23\Face2Face\286_267.mp4,1,Face2Face,c23,train
287_426,ffpp_c23\Face2Face\287_426.mp4,1,Face2Face,c23,train
288_321,ffpp_c23\Face2Face\288_321.mp4,1,Face2Face,c23,train
289_228,ffpp_c23\Face2Face\289_228.mp4,1,Face2Face,c23,train
290_240,ffpp_c23\Face2Face\290_240.mp4,1,Face2Face,c23,train
291_874,ffpp_c23\Face2Face\291_874.mp4,1,Face2Face,c23,train
292_294,ffpp_c23\Face2Face\292_294.mp4,1,Face2Face,c23,val
293_296,ffpp_c23\Face2Face\293_296.mp4,1,Face2Face,c23,train
294_292,ffpp_c23\Face2Face\294_292.mp4,1,Face2Face,c23,train
295_099,ffpp_c23\Face2Face\295_099.mp4,1,Face2Face,c23,test
296_293,ffpp_c23\Face2Face\296_293.mp4,1,Face2Face,c23,train
297_270,ffpp_c23\Face2Face\297_270.mp4,1,Face2Face,c23,train
298_279,ffpp_c23\Face2Face\298_279.mp4,1,Face2Face,c23,test
299_145,ffpp_c23\Face2Face\299_145.mp4,1,Face2Face,c23,train
300_304,ffpp_c23\Face2Face\300_304.mp4,1,Face2Face,c23,val
301_262,ffpp_c23\Face2Face\301_262.mp4,1,Face2Face,c23,train
302_323,ffpp_c23\Face2Face\302_323.mp4,1,Face2Face,c23,val
303_309,ffpp_c23\Face2Face\303_309.mp4,1,Face2Face,c23,train
304_300,ffpp_c23\Face2Face\304_300.mp4,1,Face2Face,c23,train
305_513,ffpp_c23\Face2Face\305_513.mp4,1,Face2Face,c23,train
306_278,ffpp_c23\Face2Face\306_278.mp4,1,Face2Face,c23,train
307_365,ffpp_c23\Face2Face\307_365.mp4,1,Face2Face,c23,train
308_388,ffpp_c23\Face2Face\308_388.mp4,1,Face2Face,c23,test
309_303,ffpp_c23\Face2Face\309_303.mp4,1,Face2Face,c23,train
310_196,ffpp_c23\Face2Face\310_196.mp4,1,Face2Face,c23,train
311_387,ffpp_c23\Face2Face\311_387.mp4,1,Face2Face,c23,train
312_021,ffpp_c23\Face2Face\312_021.mp4,1,Face2Face,c23,train
313_283,ffpp_c23\Face2Face\313_283.mp4,1,Face2Face,c23,val
314_347,ffpp_c23\Face2Face\314_347.mp4,1,Face2Face,c23,train
315_322,ffpp_c23\Face2Face\315_322.mp4,1,Face2Face,c23,train
316_369,ffpp_c23\Face2Face\316_369.mp4,1,Face2Face,c23,train
317_359,ffpp_c23\Face2Face\317_359.mp4,1,Face2Face,c23,val
318_334,ffpp_c23\Face2Face\318_334.mp4,1,Face2Face,c23,train
319_352,ffpp_c23\Face2Face\319_352.mp4,1,Face2Face,c23,train
320_328,ffpp_c23\Face2Face\320_328.mp4,1,Face2Face,c23,train
321_288,ffpp_c23\Face2Face\321_288.mp4,1,Face2Face,c23,train
322_315,ffpp_c23\Face2Face\322_315.mp4,1,Face2Face,c23,train
323_302,ffpp_c23\Face2Face\323_302.mp4,1,Face2Face,c23,val
324_356,ffpp_c23\Face2Face\324_356.mp4,1,Face2Face,c23,train
325_492,ffpp_c23\Face2Face\325_492.mp4,1,Face2Face,c23,train
326_501,ffpp_c23\Face2Face\326_501.mp4,1,Face2Face,c23,train
327_329,ffpp_c23\Face2Face\327_329.mp4,1,Face2Face,c23,train
328_320,ffpp_c23\Face2Face\328_320.mp4,1,Face2Face,c23,val
329_327,ffpp_c23\Face2Face\329_327.mp4,1,Face2Face,c23,train
330_162,ffpp_c23\Face2Face\330_162.mp4,1,Face2Face,c23,train
331_260,ffpp_c23\Face2Face\331_260.mp4,1,Face2Face,c23,train
332_051,ffpp_c23\Face2Face\332_051.mp4,1,Face2Face,c23,train
333_377,ffpp_c23\Face2Face\333_377.mp4,1,Face2Face,c23,train
334_318,ffpp_c23\Face2Face\334_318.mp4,1,Face2Face,c23,train
335_277,ffpp_c23\Face2Face\335_277.mp4,1,Face2Face,c23,val
336_338,ffpp_c23\Face2Face\336_338.mp4,1,Face2Face,c23,train
337_522,ffpp_c23\Face2Face\337_522.mp4,1,Face2Face,c23,train
338_336,ffpp_c23\Face2Face\338_336.mp4,1,Face2Face,c23,train
339_392,ffpp_c23\Face2Face\339_392.mp4,1,Face2Face,c23,val
340_341,ffpp_c23\Face2Face\340_341.mp4,1,Face2Face,c23,test
341_340,ffpp_c23\Face2Face\341_340.mp4,1,Face2Face,c23,train
342_416,ffpp_c23\Face2Face\342_416.mp4,1,Face2Face,c23,train
343_363,ffpp_c23\Face2Face\343_363.mp4,1,Face2Face,c23,train
344_020,ffpp_c23\Face2Face\344_020.mp4,1,Face2Face,c23,train
345_259,ffpp_c23\Face2Face\345_259.mp4,1,Face2Face,c23,train
346_351,ffpp_c23\Face2Face\346_351.mp4,1,Face2Face,c23,test
347_314,ffpp_c23\Face2Face\347_314.mp4,1,Face2Face,c23,val
348_202,ffpp_c23\Face2Face\348_202.mp4,1,Face2Face,c23,train
349_350,ffpp_c23\Face2Face\349_350.mp4,1,Face2Face,c23,train
350_349,ffpp_c23\Face2Face\350_349.mp4,1,Face2Face,c23,train
351_346,ffpp_c23\Face2Face\351_346.mp4,1,Face2Face,c23,train
352_319,ffpp_c23\Face2Face\352_319.mp4,1,Face2Face,c23,train
353_383,ffpp_c23\Face2Face\353_383.mp4,1,Face2Face,c23,test
354_362,ffpp_c23\Face2Face\354_362.mp4,1,Face2Face,c23,train
